Channel_x,Timestamp,Voltage,Year_x,Month_x,Day_x,Hour_x,Minute_x,Second_x,Total_time_x,Channel_y,Current,Year_y,Month_y,Day_y,Hour_y,Minute_y,Second_y,Total_time_y,Capacity,Power,TimeDelta
101,2024-07-20 19:29:33,3.886809,2024,7,20,19,29,33,,111,18.224,2024,7,20,19,29,33,,80.99611111111109,70.833207216,1.0
101,2024-07-20 19:29:34,3.885064,2024,7,20,19,29,34,,111,18.224,2024,7,20,19,29,34,,86.05833333333332,70.801406336,1.0
101,2024-07-20 19:29:35,3.8834,2024,7,20,19,29,35,,111,18.224,2024,7,20,19,29,35,,91.12055555555554,70.7710816,1.0
101,2024-07-20 19:29:36,3.8818,2024,7,20,19,29,36,,111,18.224,2024,7,20,19,29,36,,96.18277777777776,70.7419232,1.0
101,2024-07-20 19:29:37,3.880264,2024,7,20,19,29,37,,111,18.224,2024,7,20,19,29,37,,101.24499999999998,70.713931136,1.0
101,2024-07-20 19:29:38,3.878782,2024,7,20,19,29,38,,111,18.224,2024,7,20,19,29,38,,106.3072222222222,70.686923168,1.0
101,2024-07-20 19:29:39,3.877343,2024,7,20,19,29,39,,111,18.225,2024,7,20,19,29,39,,111.3697222222222,70.66457617500001,1.0
101,2024-07-20 19:29:40,3.87595,2024,7,20,19,29,40,,111,18.224,2024,7,20,19,29,40,,116.43194444444441,70.6353128,1.0
101,2024-07-20 19:29:41,3.874595,2024,7,20,19,29,41,,111,18.224,2024,7,20,19,29,41,,121.49416666666664,70.61061928,1.0
101,2024-07-20 19:29:42,3.873271,2024,7,20,19,29,42,,111,18.225,2024,7,20,19,29,42,,126.55666666666664,70.590363975,1.0
101,2024-07-20 19:29:43,3.871979,2024,7,20,19,29,43,,111,18.225,2024,7,20,19,29,43,,131.61916666666664,70.566817275,1.0
101,2024-07-20 19:29:44,3.870703,2024,7,20,19,29,44,,111,18.224,2024,7,20,19,29,44,,136.68138888888888,70.539691472,1.0
101,2024-07-20 19:29:45,3.869456,2024,7,20,19,29,45,,111,18.224,2024,7,20,19,29,45,,141.74361111111108,70.516966144,1.0
101,2024-07-20 19:29:46,3.868227,2024,7,20,19,29,46,,111,18.224,2024,7,20,19,29,46,,146.8058333333333,70.494568848,1.0
101,2024-07-20 19:29:47,3.867006,2024,7,20,19,29,47,,111,18.225,2024,7,20,19,29,47,,151.86833333333334,70.47618435000001,1.0
101,2024-07-20 19:29:48,3.865809,2024,7,20,19,29,48,,111,18.225,2024,7,20,19,29,48,,156.93083333333334,70.454369025,1.0
101,2024-07-20 19:29:49,3.864623,2024,7,20,19,29,49,,111,18.225,2024,7,20,19,29,49,,161.99333333333334,70.432754175,1.0
101,2024-07-20 19:29:50,3.863467,2024,7,20,19,29,50,,111,18.225,2024,7,20,19,29,50,,167.05583333333334,70.411686075,1.0
101,2024-07-20 19:29:51,3.862309,2024,7,20,19,29,51,,111,18.225,2024,7,20,19,29,51,,172.11833333333337,70.39058152500002,1.0
101,2024-07-20 19:29:52,3.861168,2024,7,20,19,29,52,,111,18.224,2024,7,20,19,29,52,,177.1805555555556,70.365925632,1.0
101,2024-07-20 19:29:53,3.860041,2024,7,20,19,29,53,,111,18.225,2024,7,20,19,29,53,,182.2430555555556,70.349247225,1.0
101,2024-07-20 19:29:54,3.858914,2024,7,20,19,29,54,,111,18.225,2024,7,20,19,29,54,,187.3055555555556,70.32870765,1.0
101,2024-07-20 19:29:55,3.857794,2024,7,20,19,29,55,,111,18.225,2024,7,20,19,29,55,,192.3680555555556,70.30829565,1.0
101,2024-07-20 19:29:56,3.856686,2024,7,20,19,29,56,,111,18.225,2024,7,20,19,29,56,,197.4305555555556,70.28810235,1.0
101,2024-07-20 19:29:57,3.855584,2024,7,20,19,29,57,,111,18.225,2024,7,20,19,29,57,,202.49305555555563,70.2680184,1.0
101,2024-07-20 19:29:58,3.854475,2024,7,20,19,29,58,,111,18.225,2024,7,20,19,29,58,,207.55555555555563,70.24780687500001,1.0
101,2024-07-20 19:29:59,3.853386,2024,7,20,19,29,59,,111,18.225,2024,7,20,19,29,59,,212.61805555555563,70.22795985,1.0
101,2024-07-20 19:30:00,3.852301,2024,7,20,19,30,0,,111,18.225,2024,7,20,19,30,0,,217.68055555555563,70.208185725,1.0
101,2024-07-20 19:30:01,3.851214,2024,7,20,19,30,1,,111,18.225,2024,7,20,19,30,1,,222.74305555555566,70.18837515000001,1.0
101,2024-07-20 19:30:02,3.850148,2024,7,20,19,30,2,,111,18.225,2024,7,20,19,30,2,,227.80555555555566,70.1689473,1.0
101,2024-07-20 19:30:03,3.849073,2024,7,20,19,30,3,,111,18.225,2024,7,20,19,30,3,,232.86805555555566,70.14935542500001,1.0
101,2024-07-20 19:30:04,3.848003,2024,7,20,19,30,4,,111,18.225,2024,7,20,19,30,4,,237.93055555555566,70.129854675,1.0
101,2024-07-20 19:30:05,3.846943,2024,7,20,19,30,5,,111,18.225,2024,7,20,19,30,5,,242.99305555555566,70.11053617500001,1.0
101,2024-07-20 19:30:06,3.84588,2024,7,20,19,30,6,,111,18.226,2024,7,20,19,30,6,,248.05583333333345,70.09500888,1.0
101,2024-07-20 19:30:07,3.844821,2024,7,20,19,30,7,,111,18.226,2024,7,20,19,30,7,,253.11861111111122,70.075707546,1.0
101,2024-07-20 19:30:08,3.843765,2024,7,20,19,30,8,,111,18.226,2024,7,20,19,30,8,,258.181388888889,70.05646089,1.0
101,2024-07-20 19:30:09,3.84272,2024,7,20,19,30,9,,111,18.225,2024,7,20,19,30,9,,263.243888888889,70.033572,1.0
101,2024-07-20 19:30:10,3.841668,2024,7,20,19,30,10,,111,18.225,2024,7,20,19,30,10,,268.306388888889,70.01439930000001,1.0
101,2024-07-20 19:30:11,3.84063,2024,7,20,19,30,11,,111,18.226,2024,7,20,19,30,11,,273.3691666666668,69.99932238,1.0
101,2024-07-20 19:30:12,3.839584,2024,7,20,19,30,12,,111,18.226,2024,7,20,19,30,12,,278.4319444444446,69.98025798399999,1.0
101,2024-07-20 19:30:13,3.838541,2024,7,20,19,30,13,,111,18.225,2024,7,20,19,30,13,,283.4944444444446,69.957409725,1.0
101,2024-07-20 19:30:14,3.837499,2024,7,20,19,30,14,,111,18.225,2024,7,20,19,30,14,,288.5569444444446,69.93841927500002,1.0
101,2024-07-20 19:30:15,3.836461,2024,7,20,19,30,15,,111,18.226,2024,7,20,19,30,15,,293.6197222222223,69.923338186,1.0
101,2024-07-20 19:30:16,3.83542,2024,7,20,19,30,16,,111,18.226,2024,7,20,19,30,16,,298.6825000000001,69.90436491999999,1.0
101,2024-07-20 19:30:17,3.834384,2024,7,20,19,30,17,,111,18.225,2024,7,20,19,30,17,,303.7450000000001,69.8816484,1.0
101,2024-07-20 19:30:18,3.83335,2024,7,20,19,30,18,,111,18.226,2024,7,20,19,30,18,,308.8077777777779,69.86663709999999,1.0
101,2024-07-20 19:30:19,3.832325,2024,7,20,19,30,19,,111,18.226,2024,7,20,19,30,19,,313.8705555555557,69.84795545,1.0
101,2024-07-20 19:30:20,3.831298,2024,7,20,19,30,20,,111,18.226,2024,7,20,19,30,20,,318.93333333333356,69.82923734799999,1.0
101,2024-07-20 19:30:21,3.830273,2024,7,20,19,30,21,,111,18.226,2024,7,20,19,30,21,,323.99611111111136,69.810555698,1.0
101,2024-07-20 19:30:22,3.829244,2024,7,20,19,30,22,,111,18.226,2024,7,20,19,30,22,,329.05888888888916,69.791801144,1.0
101,2024-07-20 19:30:23,3.82822,2024,7,20,19,30,23,,111,18.226,2024,7,20,19,30,23,,334.12166666666695,69.77313772,1.0
101,2024-07-20 19:30:24,3.827195,2024,7,20,19,30,24,,111,18.226,2024,7,20,19,30,24,,339.18444444444475,69.75445607,1.0
101,2024-07-20 19:30:25,3.826171,2024,7,20,19,30,25,,111,18.226,2024,7,20,19,30,25,,344.2472222222226,69.735792646,1.0
101,2024-07-20 19:30:26,3.825141,2024,7,20,19,30,26,,111,18.227,2024,7,20,19,30,26,,349.31027777777814,69.720845007,1.0
101,2024-07-20 19:30:27,3.824129,2024,7,20,19,30,27,,111,18.226,2024,7,20,19,30,27,,354.37305555555594,69.698575154,1.0
101,2024-07-20 19:30:28,3.823113,2024,7,20,19,30,28,,111,18.226,2024,7,20,19,30,28,,359.43583333333373,69.680057538,1.0
101,2024-07-20 19:30:29,3.822099,2024,7,20,19,30,29,,111,18.226,2024,7,20,19,30,29,,364.49861111111153,69.66157637399999,1.0
101,2024-07-20 19:30:30,3.821079,2024,7,20,19,30,30,,111,18.226,2024,7,20,19,30,30,,369.5613888888893,69.642985854,1.0
101,2024-07-20 19:30:31,3.820068,2024,7,20,19,30,31,,111,18.226,2024,7,20,19,30,31,,374.6241666666671,69.62455936799999,1.0
101,2024-07-20 19:30:32,3.819052,2024,7,20,19,30,32,,111,18.226,2024,7,20,19,30,32,,379.686944444445,69.606041752,1.0
101,2024-07-20 19:30:33,3.818043,2024,7,20,19,30,33,,111,18.226,2024,7,20,19,30,33,,384.7497222222228,69.58765171799999,1.0
101,2024-07-20 19:30:34,3.817028,2024,7,20,19,30,34,,111,18.226,2024,7,20,19,30,34,,389.81250000000057,69.569152328,1.0
101,2024-07-20 19:30:35,3.816017,2024,7,20,19,30,35,,111,18.227,2024,7,20,19,30,35,,394.87555555555616,69.554541859,1.0
101,2024-07-20 19:30:36,3.815014,2024,7,20,19,30,36,,111,18.226,2024,7,20,19,30,36,,399.9383333333339,69.532445164,1.0
101,2024-07-20 19:30:37,3.814013,2024,7,20,19,30,37,,111,18.226,2024,7,20,19,30,37,,405.0011111111117,69.514200938,1.0
101,2024-07-20 19:30:38,3.813013,2024,7,20,19,30,38,,111,18.226,2024,7,20,19,30,38,,410.0638888888895,69.495974938,1.0
101,2024-07-20 19:30:39,3.812011,2024,7,20,19,30,39,,111,18.227,2024,7,20,19,30,39,,415.1269444444451,69.481524497,1.0
101,2024-07-20 19:30:40,3.811023,2024,7,20,19,30,40,,111,18.227,2024,7,20,19,30,40,,420.1900000000007,69.463516221,1.0
101,2024-07-20 19:30:41,3.810025,2024,7,20,19,30,41,,111,18.227,2024,7,20,19,30,41,,425.2530555555563,69.445325675,1.0
101,2024-07-20 19:30:42,3.80904,2024,7,20,19,30,42,,111,18.227,2024,7,20,19,30,42,,430.3161111111118,69.42737208,1.0
101,2024-07-20 19:30:43,3.808059,2024,7,20,19,30,43,,111,18.226,2024,7,20,19,30,43,,435.37888888888966,69.405683334,1.0
101,2024-07-20 19:30:44,3.807066,2024,7,20,19,30,44,,111,18.226,2024,7,20,19,30,44,,440.44166666666746,69.387584916,1.0
101,2024-07-20 19:30:45,3.806091,2024,7,20,19,30,45,,111,18.226,2024,7,20,19,30,45,,445.50444444444526,69.36981456599999,1.0
101,2024-07-20 19:30:46,3.80511,2024,7,20,19,30,46,,111,18.226,2024,7,20,19,30,46,,450.56722222222305,69.35193486,1.0
101,2024-07-20 19:30:47,3.804138,2024,7,20,19,30,47,,111,18.226,2024,7,20,19,30,47,,455.6300000000009,69.33421918799999,1.0
101,2024-07-20 19:30:48,3.803178,2024,7,20,19,30,48,,111,18.226,2024,7,20,19,30,48,,460.6927777777787,69.31672222799999,1.0
101,2024-07-20 19:30:49,3.802216,2024,7,20,19,30,49,,111,18.227,2024,7,20,19,30,49,,465.7558333333343,69.30299103200001,1.0
101,2024-07-20 19:30:50,3.801252,2024,7,20,19,30,50,,111,18.226,2024,7,20,19,30,50,,470.81861111111203,69.28161895199999,1.0
101,2024-07-20 19:30:51,3.80029,2024,7,20,19,30,51,,111,18.226,2024,7,20,19,30,51,,475.88138888888983,69.26408554,1.0
101,2024-07-20 19:30:52,3.799345,2024,7,20,19,30,52,,111,18.227,2024,7,20,19,30,52,,480.9444444444454,69.250661315,1.0
101,2024-07-20 19:30:53,3.798395,2024,7,20,19,30,53,,111,18.227,2024,7,20,19,30,53,,486.00750000000096,69.233345665,1.0
101,2024-07-20 19:30:54,3.797457,2024,7,20,19,30,54,,111,18.227,2024,7,20,19,30,54,,491.07055555555655,69.21624873900001,1.0
101,2024-07-20 19:30:55,3.796528,2024,7,20,19,30,55,,111,18.227,2024,7,20,19,30,55,,496.13361111111215,69.199315856,1.0
101,2024-07-20 19:30:56,3.795602,2024,7,20,19,30,56,,111,18.227,2024,7,20,19,30,56,,501.19666666666774,69.182437654,1.0
101,2024-07-20 19:30:57,3.794691,2024,7,20,19,30,57,,111,18.227,2024,7,20,19,30,57,,506.25972222222333,69.165832857,1.0
101,2024-07-20 19:30:58,3.793787,2024,7,20,19,30,58,,111,18.227,2024,7,20,19,30,58,,511.32277777777887,69.149355649,1.0
101,2024-07-20 19:30:59,3.792889,2024,7,20,19,30,59,,111,18.227,2024,7,20,19,30,59,,516.3858333333345,69.132987803,1.0
101,2024-07-20 19:31:00,3.792014,2024,7,20,19,31,0,,111,18.227,2024,7,20,19,31,0,,521.44888888889,69.117039178,1.0
101,2024-07-20 19:31:01,3.791142,2024,7,20,19,31,1,,111,18.227,2024,7,20,19,31,1,,526.5119444444456,69.101145234,1.0
101,2024-07-20 19:31:02,3.790299,2024,7,20,19,31,2,,111,18.227,2024,7,20,19,31,2,,531.5750000000012,69.085779873,1.0
101,2024-07-20 19:31:03,3.789451,2024,7,20,19,31,3,,111,18.227,2024,7,20,19,31,3,,536.6380555555568,69.07032337700001,1.0
101,2024-07-20 19:31:04,3.788624,2024,7,20,19,31,4,,111,18.227,2024,7,20,19,31,4,,541.7011111111124,69.055249648,1.0
101,2024-07-20 19:31:05,3.787804,2024,7,20,19,31,5,,111,18.227,2024,7,20,19,31,5,,546.764166666668,69.040303508,1.0
101,2024-07-20 19:31:06,3.786996,2024,7,20,19,31,6,,111,18.227,2024,7,20,19,31,6,,551.8272222222236,69.025576092,1.0
101,2024-07-20 19:31:07,3.786205,2024,7,20,19,31,7,,111,18.227,2024,7,20,19,31,7,,556.8902777777791,69.01115853499999,1.0
101,2024-07-20 19:31:08,3.785433,2024,7,20,19,31,8,,111,18.227,2024,7,20,19,31,8,,561.9533333333347,68.997087291,1.0
101,2024-07-20 19:31:09,3.784659,2024,7,20,19,31,9,,111,18.226,2024,7,20,19,31,9,,567.0161111111124,68.97919493399999,1.0
101,2024-07-20 19:31:10,3.783907,2024,7,20,19,31,10,,111,18.227,2024,7,20,19,31,10,,572.0791666666679,68.96927288900001,1.0
101,2024-07-20 19:31:11,3.783157,2024,7,20,19,31,11,,111,18.227,2024,7,20,19,31,11,,577.1422222222235,68.955602639,1.0
101,2024-07-20 19:31:12,3.782427,2024,7,20,19,31,12,,111,18.227,2024,7,20,19,31,12,,582.205277777779,68.94229692900001,1.0
101,2024-07-20 19:31:13,3.781698,2024,7,20,19,31,13,,111,18.227,2024,7,20,19,31,13,,587.2683333333345,68.929009446,1.0
101,2024-07-20 19:31:14,3.780982,2024,7,20,19,31,14,,111,18.227,2024,7,20,19,31,14,,592.33138888889,68.915958914,1.0
101,2024-07-20 19:31:15,3.78027,2024,7,20,19,31,15,,111,18.227,2024,7,20,19,31,15,,597.3944444444455,68.90298129,1.0
101,2024-07-20 19:31:16,3.779564,2024,7,20,19,31,16,,111,18.227,2024,7,20,19,31,16,,602.457500000001,68.890113028,1.0
101,2024-07-20 19:31:17,3.778864,2024,7,20,19,31,17,,111,18.227,2024,7,20,19,31,17,,607.5205555555566,68.87735412800001,1.0
101,2024-07-20 19:31:18,3.778174,2024,7,20,19,31,18,,111,18.227,2024,7,20,19,31,18,,612.5836111111121,68.864777498,1.0
101,2024-07-20 19:31:19,3.777475,2024,7,20,19,31,19,,111,18.227,2024,7,20,19,31,19,,617.6466666666676,68.852036825,1.0
101,2024-07-20 19:31:20,3.776784,2024,7,20,19,31,20,,111,18.228,2024,7,20,19,31,20,,622.710000000001,68.84321875200001,1.0
101,2024-07-20 19:31:21,3.776089,2024,7,20,19,31,21,,111,18.228,2024,7,20,19,31,21,,627.7733333333343,68.830550292,1.0
101,2024-07-20 19:31:22,3.775386,2024,7,20,19,31,22,,111,18.228,2024,7,20,19,31,22,,632.8366666666676,68.81773600800001,1.0
101,2024-07-20 19:31:23,3.774677,2024,7,20,19,31,23,,111,18.228,2024,7,20,19,31,23,,637.900000000001,68.80481235600001,1.0
101,2024-07-20 19:31:24,3.773959,2024,7,20,19,31,24,,111,18.228,2024,7,20,19,31,24,,642.9633333333344,68.79172465200001,1.0
101,2024-07-20 19:31:25,3.773233,2024,7,20,19,31,25,,111,18.227,2024,7,20,19,31,25,,648.0263888888899,68.774717891,1.0
101,2024-07-20 19:31:26,3.772494,2024,7,20,19,31,26,,111,18.228,2024,7,20,19,31,26,,653.0897222222233,68.765020632,1.0
101,2024-07-20 19:31:27,3.771742,2024,7,20,19,31,27,,111,18.228,2024,7,20,19,31,27,,658.1530555555565,68.75131317600001,1.0
101,2024-07-20 19:31:28,3.770976,2024,7,20,19,31,28,,111,18.227,2024,7,20,19,31,28,,663.2161111111121,68.73357955200001,1.0
101,2024-07-20 19:31:29,3.770199,2024,7,20,19,31,29,,111,18.228,2024,7,20,19,31,29,,668.2794444444454,68.723187372,1.0
101,2024-07-20 19:31:30,3.769417,2024,7,20,19,31,30,,111,18.228,2024,7,20,19,31,30,,673.3427777777788,68.70893307600001,1.0
101,2024-07-20 19:31:31,3.76861,2024,7,20,19,31,31,,111,18.228,2024,7,20,19,31,31,,678.4061111111122,68.69422308,1.0
101,2024-07-20 19:31:32,3.767788,2024,7,20,19,31,32,,111,18.228,2024,7,20,19,31,32,,683.4694444444455,68.67923966400001,1.0
101,2024-07-20 19:31:33,3.766943,2024,7,20,19,31,33,,111,18.228,2024,7,20,19,31,33,,688.5327777777788,68.663837004,1.0
101,2024-07-20 19:31:34,3.766089,2024,7,20,19,31,34,,111,18.228,2024,7,20,19,31,34,,693.5961111111122,68.648270292,1.0
101,2024-07-20 19:31:35,3.765195,2024,7,20,19,31,35,,111,18.228,2024,7,20,19,31,35,,698.6594444444455,68.63197446000001,1.0
101,2024-07-20 19:31:36,3.764288,2024,7,20,19,31,36,,111,18.228,2024,7,20,19,31,36,,703.7227777777789,68.615441664,1.0
101,2024-07-20 19:31:37,3.763354,2024,7,20,19,31,37,,111,18.228,2024,7,20,19,31,37,,708.7861111111123,68.598416712,1.0
101,2024-07-20 19:31:38,3.7624,2024,7,20,19,31,38,,111,18.228,2024,7,20,19,31,38,,713.8494444444456,68.58102720000001,1.0
101,2024-07-20 19:31:39,3.76142,2024,7,20,19,31,39,,111,18.228,2024,7,20,19,31,39,,718.912777777779,68.56316376000001,1.0
101,2024-07-20 19:31:40,3.7604,2024,7,20,19,31,40,,111,18.228,2024,7,20,19,31,40,,723.9761111111123,68.54457120000001,1.0
101,2024-07-20 19:31:41,3.759357,2024,7,20,19,31,41,,111,18.229,2024,7,20,19,31,41,,729.0397222222234,68.529318753,1.0
101,2024-07-20 19:31:42,3.758281,2024,7,20,19,31,42,,111,18.228,2024,7,20,19,31,42,,734.1030555555567,68.50594606800001,1.0
101,2024-07-20 19:31:43,3.757178,2024,7,20,19,31,43,,111,18.228,2024,7,20,19,31,43,,739.1663888888901,68.485840584,1.0
101,2024-07-20 19:31:44,3.756052,2024,7,20,19,31,44,,111,18.228,2024,7,20,19,31,44,,744.2297222222235,68.465315856,1.0
101,2024-07-20 19:31:45,3.754888,2024,7,20,19,31,45,,111,18.228,2024,7,20,19,31,45,,749.2930555555567,68.444098464,1.0
101,2024-07-20 19:31:46,3.753698,2024,7,20,19,31,46,,111,18.228,2024,7,20,19,31,46,,754.3563888888901,68.422407144,1.0
101,2024-07-20 19:31:47,3.75248,2024,7,20,19,31,47,,111,18.229,2024,7,20,19,31,47,,759.4200000000012,68.40395792,1.0
101,2024-07-20 19:31:48,3.751228,2024,7,20,19,31,48,,111,18.228,2024,7,20,19,31,48,,764.4833333333346,68.377383984,1.0
101,2024-07-20 19:31:49,3.749945,2024,7,20,19,31,49,,111,18.228,2024,7,20,19,31,49,,769.5466666666679,68.35399746,1.0
101,2024-07-20 19:31:50,3.748637,2024,7,20,19,31,50,,111,18.228,2024,7,20,19,31,50,,774.6100000000013,68.33015523600001,1.0
101,2024-07-20 19:31:51,3.747305,2024,7,20,19,31,51,,111,18.228,2024,7,20,19,31,51,,779.6733333333345,68.30587554,1.0
101,2024-07-20 19:31:52,3.745947,2024,7,20,19,31,52,,111,18.229,2024,7,20,19,31,52,,784.7369444444456,68.284867863,1.0
101,2024-07-20 19:31:53,3.744568,2024,7,20,19,31,53,,111,18.229,2024,7,20,19,31,53,,789.8005555555567,68.259730072,1.0
101,2024-07-20 19:31:54,3.743172,2024,7,20,19,31,54,,111,18.229,2024,7,20,19,31,54,,794.8641666666678,68.234282388,1.0
101,2024-07-20 19:31:55,3.74176,2024,7,20,19,31,55,,111,18.229,2024,7,20,19,31,55,,799.9277777777788,68.20854304,1.0
101,2024-07-20 19:31:56,3.740326,2024,7,20,19,31,56,,111,18.228,2024,7,20,19,31,56,,804.9911111111122,68.178662328,1.0
101,2024-07-20 19:31:57,3.738873,2024,7,20,19,31,57,,111,18.228,2024,7,20,19,31,57,,810.0544444444455,68.152177044,1.0
101,2024-07-20 19:31:58,3.737409,2024,7,20,19,31,58,,111,18.229,2024,7,20,19,31,58,,815.1180555555566,68.129228661,1.0
101,2024-07-20 19:31:59,3.735945,2024,7,20,19,31,59,,111,18.229,2024,7,20,19,31,59,,820.1816666666676,68.102541405,1.0
101,2024-07-20 19:32:00,3.734463,2024,7,20,19,32,0,,111,18.228,2024,7,20,19,32,0,,825.245000000001,68.07179156400001,1.0
101,2024-07-20 19:32:01,3.732986,2024,7,20,19,32,1,,111,18.229,2024,7,20,19,32,1,,830.3086111111121,68.04860179399999,1.0
101,2024-07-20 19:32:02,3.73151,2024,7,20,19,32,2,,111,18.229,2024,7,20,19,32,2,,835.3722222222232,68.02169579,1.0
101,2024-07-20 19:32:03,3.730027,2024,7,20,19,32,3,,111,18.229,2024,7,20,19,32,3,,840.4358333333341,67.994662183,1.0
101,2024-07-20 19:32:04,3.728556,2024,7,20,19,32,4,,111,18.229,2024,7,20,19,32,4,,845.4994444444452,67.967847324,1.0
101,2024-07-20 19:32:05,3.727083,2024,7,20,19,32,5,,111,18.229,2024,7,20,19,32,5,,850.5630555555563,67.940996007,1.0
101,2024-07-20 19:32:06,3.725607,2024,7,20,19,32,6,,111,18.229,2024,7,20,19,32,6,,855.6266666666673,67.914090003,1.0
101,2024-07-20 19:32:07,3.724143,2024,7,20,19,32,7,,111,18.229,2024,7,20,19,32,7,,860.6902777777784,67.887402747,1.0
101,2024-07-20 19:32:08,3.722687,2024,7,20,19,32,8,,111,18.229,2024,7,20,19,32,8,,865.7538888888895,67.860861323,1.0
101,2024-07-20 19:32:09,3.721237,2024,7,20,19,32,9,,111,18.229,2024,7,20,19,32,9,,870.8175000000006,67.834429273,1.0
101,2024-07-20 19:32:10,3.719802,2024,7,20,19,32,10,,111,18.229,2024,7,20,19,32,10,,875.8811111111116,67.808270658,1.0
101,2024-07-20 19:32:11,3.718379,2024,7,20,19,32,11,,111,18.229,2024,7,20,19,32,11,,880.9447222222227,67.78233079099999,1.0
101,2024-07-20 19:32:12,3.716972,2024,7,20,19,32,12,,111,18.229,2024,7,20,19,32,12,,886.0083333333337,67.756682588,1.0
101,2024-07-20 19:32:13,3.715586,2024,7,20,19,32,13,,111,18.23,2024,7,20,19,32,13,,891.0722222222226,67.73513278,1.0
101,2024-07-20 19:32:14,3.714213,2024,7,20,19,32,14,,111,18.229,2024,7,20,19,32,14,,896.1358333333337,67.706388777,1.0
101,2024-07-20 19:32:15,3.712859,2024,7,20,19,32,15,,111,18.229,2024,7,20,19,32,15,,901.1994444444447,67.68170671099999,1.0
101,2024-07-20 19:32:16,3.71152,2024,7,20,19,32,16,,111,18.23,2024,7,20,19,32,16,,906.2633333333337,67.6610096,1.0
101,2024-07-20 19:32:17,3.710202,2024,7,20,19,32,17,,111,18.229,2024,7,20,19,32,17,,911.3269444444447,67.633272258,1.0
101,2024-07-20 19:32:18,3.708895,2024,7,20,19,32,18,,111,18.229,2024,7,20,19,32,18,,916.3905555555557,67.609446955,1.0
101,2024-07-20 19:32:19,3.707612,2024,7,20,19,32,19,,111,18.229,2024,7,20,19,32,19,,921.4541666666668,67.586059148,1.0
101,2024-07-20 19:32:20,3.706339,2024,7,20,19,32,20,,111,18.229,2024,7,20,19,32,20,,926.5177777777778,67.562853631,1.0
101,2024-07-20 19:32:21,3.705091,2024,7,20,19,32,21,,111,18.229,2024,7,20,19,32,21,,931.5813888888889,67.540103839,1.0
101,2024-07-20 19:32:22,3.703856,2024,7,20,19,32,22,,111,18.23,2024,7,20,19,32,22,,936.6452777777778,67.52129488,1.0
101,2024-07-20 19:32:23,3.70264,2024,7,20,19,32,23,,111,18.229,2024,7,20,19,32,23,,941.7088888888889,67.49542456,1.0
101,2024-07-20 19:32:24,3.701448,2024,7,20,19,32,24,,111,18.229,2024,7,20,19,32,24,,946.7724999999999,67.473695592,1.0
101,2024-07-20 19:32:25,3.700268,2024,7,20,19,32,25,,111,18.229,2024,7,20,19,32,25,,951.836111111111,67.45218537199999,1.0
