Channel,Timestamp,Voltage,Year,Month,Day,Hour,Minute,Second
101,2024-06-20 15:04:39,3.864839,2024,06,20,15,04,39
101,2024-06-20 15:04:40,3.863987,2024,06,20,15,04,40
101,2024-06-20 15:04:41,3.863133,2024,06,20,15,04,41
101,2024-06-20 15:04:42,3.862279,2024,06,20,15,04,42
101,2024-06-20 15:04:43,3.861443,2024,06,20,15,04,43
101,2024-06-20 15:04:44,3.860593,2024,06,20,15,04,44
101,2024-06-20 15:04:45,3.859749,2024,06,20,15,04,45
101,2024-06-20 15:04:46,3.858897,2024,06,20,15,04,46
101,2024-06-20 15:04:47,3.858056,2024,06,20,15,04,47
101,2024-06-20 15:04:48,3.857212,2024,06,20,15,04,48
101,2024-06-20 15:04:49,3.856375,2024,06,20,15,04,49
101,2024-06-20 15:04:50,3.855523,2024,06,20,15,04,50
101,2024-06-20 15:04:51,3.854678,2024,06,20,15,04,51
101,2024-06-20 15:04:52,3.853842,2024,06,20,15,04,52
101,2024-06-20 15:04:53,3.853002,2024,06,20,15,04,53
101,2024-06-20 15:04:54,3.852157,2024,06,20,15,04,54
101,2024-06-20 15:04:55,3.851332,2024,06,20,15,04,55
101,2024-06-20 15:04:56,3.850495,2024,06,20,15,04,56
101,2024-06-20 15:04:57,3.849664,2024,06,20,15,04,57
101,2024-06-20 15:04:58,3.84883,2024,06,20,15,04,58
101,2024-06-20 15:04:59,3.847994,2024,06,20,15,04,59
101,2024-06-20 15:05:00,3.847162,2024,06,20,15,05,0
101,2024-06-20 15:05:01,3.84634,2024,06,20,15,05,1
101,2024-06-20 15:05:02,3.845511,2024,06,20,15,05,2
101,2024-06-20 15:05:03,3.844685,2024,06,20,15,05,3
101,2024-06-20 15:05:04,3.843858,2024,06,20,15,05,4
101,2024-06-20 15:05:05,3.843026,2024,06,20,15,05,5
101,2024-06-20 15:05:06,3.842207,2024,06,20,15,05,6
101,2024-06-20 15:05:07,3.84139,2024,06,20,15,05,7
101,2024-06-20 15:05:08,3.84058,2024,06,20,15,05,8
101,2024-06-20 15:05:09,3.839767,2024,06,20,15,05,9
101,2024-06-20 15:05:10,3.838955,2024,06,20,15,05,10
101,2024-06-20 15:05:11,3.838148,2024,06,20,15,05,11
101,2024-06-20 15:05:12,3.837349,2024,06,20,15,05,12
101,2024-06-20 15:05:13,3.836541,2024,06,20,15,05,13
101,2024-06-20 15:05:14,3.835738,2024,06,20,15,05,14
101,2024-06-20 15:05:15,3.834939,2024,06,20,15,05,15
101,2024-06-20 15:05:16,3.834149,2024,06,20,15,05,16
101,2024-06-20 15:05:17,3.833371,2024,06,20,15,05,17
101,2024-06-20 15:05:18,3.832591,2024,06,20,15,05,18
101,2024-06-20 15:05:19,3.831815,2024,06,20,15,05,19
101,2024-06-20 15:05:20,3.831048,2024,06,20,15,05,20
101,2024-06-20 15:05:21,3.830284,2024,06,20,15,05,21
101,2024-06-20 15:05:22,3.82953,2024,06,20,15,05,22
101,2024-06-20 15:05:23,3.828781,2024,06,20,15,05,23
101,2024-06-20 15:05:24,3.828037,2024,06,20,15,05,24
101,2024-06-20 15:05:25,3.827314,2024,06,20,15,05,25
101,2024-06-20 15:05:26,3.826595,2024,06,20,15,05,26
101,2024-06-20 15:05:27,3.825894,2024,06,20,15,05,27
101,2024-06-20 15:05:28,3.825204,2024,06,20,15,05,28
101,2024-06-20 15:05:29,3.824525,2024,06,20,15,05,29
101,2024-06-20 15:05:30,3.823853,2024,06,20,15,05,30
101,2024-06-20 15:05:31,3.823193,2024,06,20,15,05,31
101,2024-06-20 15:05:32,3.822546,2024,06,20,15,05,32
101,2024-06-20 15:05:33,3.821907,2024,06,20,15,05,33
101,2024-06-20 15:05:34,3.821286,2024,06,20,15,05,34
101,2024-06-20 15:05:35,3.820672,2024,06,20,15,05,35
101,2024-06-20 15:05:36,3.820059,2024,06,20,15,05,36
101,2024-06-20 15:05:37,3.819457,2024,06,20,15,05,37
101,2024-06-20 15:05:38,3.818859,2024,06,20,15,05,38
101,2024-06-20 15:05:39,3.81827,2024,06,20,15,05,39
101,2024-06-20 15:05:40,3.817692,2024,06,20,15,05,40
101,2024-06-20 15:05:41,3.817114,2024,06,20,15,05,41
101,2024-06-20 15:05:42,3.816548,2024,06,20,15,05,42
101,2024-06-20 15:05:43,3.815971,2024,06,20,15,05,43
101,2024-06-20 15:05:44,3.8154,2024,06,20,15,05,44
101,2024-06-20 15:05:45,3.814841,2024,06,20,15,05,45
101,2024-06-20 15:05:46,3.814276,2024,06,20,15,05,46
101,2024-06-20 15:05:47,3.813708,2024,06,20,15,05,47
101,2024-06-20 15:05:48,3.813136,2024,06,20,15,05,48
101,2024-06-20 15:05:49,3.812569,2024,06,20,15,05,49
101,2024-06-20 15:05:50,3.811988,2024,06,20,15,05,50
101,2024-06-20 15:05:51,3.811408,2024,06,20,15,05,51
101,2024-06-20 15:05:52,3.810806,2024,06,20,15,05,52
101,2024-06-20 15:05:53,3.810225,2024,06,20,15,05,53
101,2024-06-20 15:05:54,3.809626,2024,06,20,15,05,54
101,2024-06-20 15:05:55,3.809016,2024,06,20,15,05,55
101,2024-06-20 15:05:56,3.808391,2024,06,20,15,05,56
101,2024-06-20 15:05:57,3.807753,2024,06,20,15,05,57
101,2024-06-20 15:05:58,3.807109,2024,06,20,15,05,58
101,2024-06-20 15:05:59,3.80646,2024,06,20,15,05,59
101,2024-06-20 15:06:00,3.80579,2024,06,20,15,06,0
101,2024-06-20 15:06:01,3.80511,2024,06,20,15,06,1
101,2024-06-20 15:06:02,3.804413,2024,06,20,15,06,2
101,2024-06-20 15:06:03,3.803695,2024,06,20,15,06,3
101,2024-06-20 15:06:04,3.802965,2024,06,20,15,06,4
101,2024-06-20 15:06:05,3.802214,2024,06,20,15,06,5
101,2024-06-20 15:06:06,3.801455,2024,06,20,15,06,6
101,2024-06-20 15:06:07,3.800667,2024,06,20,15,06,7
101,2024-06-20 15:06:08,3.799868,2024,06,20,15,06,8
101,2024-06-20 15:06:09,3.799044,2024,06,20,15,06,9
101,2024-06-20 15:06:10,3.798198,2024,06,20,15,06,10
101,2024-06-20 15:06:11,3.797323,2024,06,20,15,06,11
101,2024-06-20 15:06:12,3.796431,2024,06,20,15,06,12
101,2024-06-20 15:06:13,3.795511,2024,06,20,15,06,13
101,2024-06-20 15:06:14,3.79457,2024,06,20,15,06,14
101,2024-06-20 15:06:15,3.793594,2024,06,20,15,06,15
101,2024-06-20 15:06:16,3.792598,2024,06,20,15,06,16
101,2024-06-20 15:06:17,3.791586,2024,06,20,15,06,17
101,2024-06-20 15:06:18,3.790554,2024,06,20,15,06,18
101,2024-06-20 15:06:19,3.789499,2024,06,20,15,06,19
101,2024-06-20 15:06:20,3.788416,2024,06,20,15,06,20
101,2024-06-20 15:06:21,3.787302,2024,06,20,15,06,21
101,2024-06-20 15:06:22,3.786176,2024,06,20,15,06,22
101,2024-06-20 15:06:23,3.785025,2024,06,20,15,06,23
101,2024-06-20 15:06:24,3.783858,2024,06,20,15,06,24
101,2024-06-20 15:06:25,3.782661,2024,06,20,15,06,25
101,2024-06-20 15:06:26,3.781448,2024,06,20,15,06,26
101,2024-06-20 15:06:27,3.780221,2024,06,20,15,06,27
101,2024-06-20 15:06:28,3.778984,2024,06,20,15,06,28
101,2024-06-20 15:06:29,3.777727,2024,06,20,15,06,29
101,2024-06-20 15:06:30,3.776461,2024,06,20,15,06,30
101,2024-06-20 15:06:31,3.775184,2024,06,20,15,06,31
101,2024-06-20 15:06:32,3.773895,2024,06,20,15,06,32
101,2024-06-20 15:06:33,3.772607,2024,06,20,15,06,33
101,2024-06-20 15:06:34,3.771316,2024,06,20,15,06,34
101,2024-06-20 15:06:35,3.770015,2024,06,20,15,06,35
101,2024-06-20 15:06:36,3.768719,2024,06,20,15,06,36
101,2024-06-20 15:06:37,3.767423,2024,06,20,15,06,37
101,2024-06-20 15:06:38,3.766125,2024,06,20,15,06,38
101,2024-06-20 15:06:39,3.764831,2024,06,20,15,06,39
101,2024-06-20 15:06:40,3.763538,2024,06,20,15,06,40
101,2024-06-20 15:06:41,3.762262,2024,06,20,15,06,41
101,2024-06-20 15:06:42,3.760984,2024,06,20,15,06,42
101,2024-06-20 15:06:43,3.759718,2024,06,20,15,06,43
101,2024-06-20 15:06:44,3.758473,2024,06,20,15,06,44
101,2024-06-20 15:06:45,3.757231,2024,06,20,15,06,45
101,2024-06-20 15:06:46,3.755991,2024,06,20,15,06,46
101,2024-06-20 15:06:47,3.754768,2024,06,20,15,06,47
101,2024-06-20 15:06:48,3.753555,2024,06,20,15,06,48
101,2024-06-20 15:06:49,3.752354,2024,06,20,15,06,49
101,2024-06-20 15:06:50,3.751173,2024,06,20,15,06,50
101,2024-06-20 15:06:51,3.749997,2024,06,20,15,06,51
101,2024-06-20 15:06:52,3.748833,2024,06,20,15,06,52
101,2024-06-20 15:06:53,3.747689,2024,06,20,15,06,53
101,2024-06-20 15:06:54,3.746556,2024,06,20,15,06,54
101,2024-06-20 15:06:55,3.745442,2024,06,20,15,06,55
101,2024-06-20 15:06:56,3.744332,2024,06,20,15,06,56
101,2024-06-20 15:06:57,3.743239,2024,06,20,15,06,57
101,2024-06-20 15:06:58,3.742163,2024,06,20,15,06,58
101,2024-06-20 15:06:59,3.741095,2024,06,20,15,06,59
101,2024-06-20 15:07:00,3.740035,2024,06,20,15,07,0
101,2024-06-20 15:07:01,3.739,2024,06,20,15,07,1
101,2024-06-20 15:07:02,3.737977,2024,06,20,15,07,2
101,2024-06-20 15:07:03,3.736969,2024,06,20,15,07,3
101,2024-06-20 15:07:04,3.735975,2024,06,20,15,07,4
101,2024-06-20 15:07:05,3.734992,2024,06,20,15,07,5
101,2024-06-20 15:07:06,3.73402,2024,06,20,15,07,6
101,2024-06-20 15:07:07,3.733063,2024,06,20,15,07,7
101,2024-06-20 15:07:08,3.732118,2024,06,20,15,07,8
101,2024-06-20 15:07:09,3.731178,2024,06,20,15,07,9
101,2024-06-20 15:07:10,3.730264,2024,06,20,15,07,10
101,2024-06-20 15:07:11,3.729352,2024,06,20,15,07,11
101,2024-06-20 15:07:12,3.728461,2024,06,20,15,07,12
101,2024-06-20 15:07:13,3.727573,2024,06,20,15,07,13
101,2024-06-20 15:07:14,3.726699,2024,06,20,15,07,14
101,2024-06-20 15:07:15,3.725846,2024,06,20,15,07,15
101,2024-06-20 15:07:16,3.724996,2024,06,20,15,07,16
101,2024-06-20 15:07:17,3.724156,2024,06,20,15,07,17
101,2024-06-20 15:07:18,3.723318,2024,06,20,15,07,18
101,2024-06-20 15:07:19,3.722498,2024,06,20,15,07,19
101,2024-06-20 15:07:20,3.721698,2024,06,20,15,07,20
101,2024-06-20 15:07:21,3.720888,2024,06,20,15,07,21
101,2024-06-20 15:07:22,3.72009,2024,06,20,15,07,22
101,2024-06-20 15:07:23,3.719313,2024,06,20,15,07,23
101,2024-06-20 15:07:24,3.718546,2024,06,20,15,07,24
101,2024-06-20 15:07:25,3.717784,2024,06,20,15,07,25
101,2024-06-20 15:07:26,3.71703,2024,06,20,15,07,26
101,2024-06-20 15:07:27,3.716296,2024,06,20,15,07,27
101,2024-06-20 15:07:28,3.71557,2024,06,20,15,07,28
101,2024-06-20 15:07:29,3.714848,2024,06,20,15,07,29
101,2024-06-20 15:07:30,3.714132,2024,06,20,15,07,30
101,2024-06-20 15:07:31,3.713437,2024,06,20,15,07,31
101,2024-06-20 15:07:32,3.712745,2024,06,20,15,07,32
101,2024-06-20 15:07:33,3.712059,2024,06,20,15,07,33
101,2024-06-20 15:07:34,3.711383,2024,06,20,15,07,34
101,2024-06-20 15:07:35,3.710719,2024,06,20,15,07,35
101,2024-06-20 15:07:36,3.710052,2024,06,20,15,07,36
101,2024-06-20 15:07:37,3.709401,2024,06,20,15,07,37
101,2024-06-20 15:07:38,3.708758,2024,06,20,15,07,38
101,2024-06-20 15:07:39,3.708113,2024,06,20,15,07,39
101,2024-06-20 15:07:40,3.707491,2024,06,20,15,07,40
101,2024-06-20 15:07:41,3.706865,2024,06,20,15,07,41
101,2024-06-20 15:07:42,3.706235,2024,06,20,15,07,42
101,2024-06-20 15:07:43,3.705627,2024,06,20,15,07,43
101,2024-06-20 15:07:44,3.705015,2024,06,20,15,07,44
101,2024-06-20 15:07:45,3.704409,2024,06,20,15,07,45
101,2024-06-20 15:07:46,3.703811,2024,06,20,15,07,46
101,2024-06-20 15:07:47,3.703212,2024,06,20,15,07,47
101,2024-06-20 15:07:48,3.702618,2024,06,20,15,07,48
101,2024-06-20 15:07:49,3.702026,2024,06,20,15,07,49
101,2024-06-20 15:07:50,3.701431,2024,06,20,15,07,50
101,2024-06-20 15:07:51,3.700847,2024,06,20,15,07,51
101,2024-06-20 15:07:52,3.70026,2024,06,20,15,07,52
101,2024-06-20 15:07:53,3.699683,2024,06,20,15,07,53
101,2024-06-20 15:07:54,3.699111,2024,06,20,15,07,54
101,2024-06-20 15:07:55,3.698533,2024,06,20,15,07,55
101,2024-06-20 15:07:56,3.697955,2024,06,20,15,07,56
101,2024-06-20 15:07:57,3.697386,2024,06,20,15,07,57
101,2024-06-20 15:07:58,3.696815,2024,06,20,15,07,58
101,2024-06-20 15:07:59,3.696252,2024,06,20,15,07,59
101,2024-06-20 15:08:00,3.69568,2024,06,20,15,08,0
101,2024-06-20 15:08:01,3.695122,2024,06,20,15,08,1
101,2024-06-20 15:08:02,3.694561,2024,06,20,15,08,2
101,2024-06-20 15:08:03,3.693995,2024,06,20,15,08,3
101,2024-06-20 15:08:04,3.693439,2024,06,20,15,08,4
101,2024-06-20 15:08:05,3.692883,2024,06,20,15,08,5
101,2024-06-20 15:08:06,3.692318,2024,06,20,15,08,6
101,2024-06-20 15:08:07,3.691761,2024,06,20,15,08,7
101,2024-06-20 15:08:08,3.691194,2024,06,20,15,08,8
101,2024-06-20 15:08:09,3.690627,2024,06,20,15,08,9
101,2024-06-20 15:08:10,3.690063,2024,06,20,15,08,10
101,2024-06-20 15:08:11,3.689504,2024,06,20,15,08,11
101,2024-06-20 15:08:12,3.688929,2024,06,20,15,08,12
101,2024-06-20 15:08:13,3.68837,2024,06,20,15,08,13
101,2024-06-20 15:08:14,3.687807,2024,06,20,15,08,14
101,2024-06-20 15:08:15,3.687242,2024,06,20,15,08,15
101,2024-06-20 15:08:16,3.686676,2024,06,20,15,08,16
101,2024-06-20 15:08:17,3.686118,2024,06,20,15,08,17
101,2024-06-20 15:08:18,3.68555,2024,06,20,15,08,18
101,2024-06-20 15:08:19,3.684993,2024,06,20,15,08,19
101,2024-06-20 15:08:20,3.684431,2024,06,20,15,08,20
101,2024-06-20 15:08:21,3.683858,2024,06,20,15,08,21
101,2024-06-20 15:08:22,3.683291,2024,06,20,15,08,22
101,2024-06-20 15:08:23,3.682728,2024,06,20,15,08,23
101,2024-06-20 15:08:24,3.682146,2024,06,20,15,08,24
101,2024-06-20 15:08:25,3.681573,2024,06,20,15,08,25
101,2024-06-20 15:08:26,3.681006,2024,06,20,15,08,26
101,2024-06-20 15:08:27,3.680425,2024,06,20,15,08,27
101,2024-06-20 15:08:28,3.679852,2024,06,20,15,08,28
101,2024-06-20 15:08:29,3.679286,2024,06,20,15,08,29
101,2024-06-20 15:08:30,3.678718,2024,06,20,15,08,30
101,2024-06-20 15:08:31,3.678146,2024,06,20,15,08,31
101,2024-06-20 15:08:32,3.677579,2024,06,20,15,08,32
101,2024-06-20 15:08:33,3.677002,2024,06,20,15,08,33
101,2024-06-20 15:08:34,3.676433,2024,06,20,15,08,34
101,2024-06-20 15:08:35,3.675853,2024,06,20,15,08,35
101,2024-06-20 15:08:36,3.67527,2024,06,20,15,08,36
101,2024-06-20 15:08:37,3.6747,2024,06,20,15,08,37
101,2024-06-20 15:08:38,3.674123,2024,06,20,15,08,38
101,2024-06-20 15:08:39,3.673548,2024,06,20,15,08,39
101,2024-06-20 15:08:40,3.672973,2024,06,20,15,08,40
101,2024-06-20 15:08:41,3.672404,2024,06,20,15,08,41
101,2024-06-20 15:08:42,3.671829,2024,06,20,15,08,42
101,2024-06-20 15:08:43,3.671254,2024,06,20,15,08,43
101,2024-06-20 15:08:44,3.670679,2024,06,20,15,08,44
101,2024-06-20 15:08:45,3.67011,2024,06,20,15,08,45
101,2024-06-20 15:08:46,3.669537,2024,06,20,15,08,46
101,2024-06-20 15:08:47,3.668954,2024,06,20,15,08,47
101,2024-06-20 15:08:48,3.668381,2024,06,20,15,08,48
101,2024-06-20 15:08:49,3.667805,2024,06,20,15,08,49
101,2024-06-20 15:08:50,3.667225,2024,06,20,15,08,50
101,2024-06-20 15:08:51,3.666643,2024,06,20,15,08,51
101,2024-06-20 15:08:52,3.666061,2024,06,20,15,08,52
101,2024-06-20 15:08:53,3.665488,2024,06,20,15,08,53
101,2024-06-20 15:08:54,3.664912,2024,06,20,15,08,54
101,2024-06-20 15:08:55,3.664333,2024,06,20,15,08,55
101,2024-06-20 15:08:56,3.663753,2024,06,20,15,08,56
101,2024-06-20 15:08:57,3.66318,2024,06,20,15,08,57
101,2024-06-20 15:08:58,3.662607,2024,06,20,15,08,58
101,2024-06-20 15:08:59,3.662027,2024,06,20,15,08,59
101,2024-06-20 15:09:00,3.661448,2024,06,20,15,09,0
101,2024-06-20 15:09:01,3.660872,2024,06,20,15,09,1
101,2024-06-20 15:09:02,3.660304,2024,06,20,15,09,2
101,2024-06-20 15:09:03,3.659724,2024,06,20,15,09,3
101,2024-06-20 15:09:04,3.65915,2024,06,20,15,09,4
101,2024-06-20 15:09:05,3.658573,2024,06,20,15,09,5
101,2024-06-20 15:09:06,3.657999,2024,06,20,15,09,6
101,2024-06-20 15:09:07,3.65743,2024,06,20,15,09,7
101,2024-06-20 15:09:08,3.656857,2024,06,20,15,09,8
101,2024-06-20 15:09:09,3.656276,2024,06,20,15,09,9
101,2024-06-20 15:09:10,3.655714,2024,06,20,15,09,10
101,2024-06-20 15:09:11,3.655137,2024,06,20,15,09,11
101,2024-06-20 15:09:12,3.654557,2024,06,20,15,09,12
101,2024-06-20 15:09:13,3.653984,2024,06,20,15,09,13
101,2024-06-20 15:09:14,3.65342,2024,06,20,15,09,14
101,2024-06-20 15:09:15,3.652843,2024,06,20,15,09,15
101,2024-06-20 15:09:16,3.652281,2024,06,20,15,09,16
101,2024-06-20 15:09:17,3.651717,2024,06,20,15,09,17
101,2024-06-20 15:09:18,3.65115,2024,06,20,15,09,18
101,2024-06-20 15:09:19,3.650584,2024,06,20,15,09,19
101,2024-06-20 15:09:20,3.650023,2024,06,20,15,09,20
101,2024-06-20 15:09:21,3.649458,2024,06,20,15,09,21
101,2024-06-20 15:09:22,3.648899,2024,06,20,15,09,22
101,2024-06-20 15:09:23,3.648333,2024,06,20,15,09,23
101,2024-06-20 15:09:24,3.64777,2024,06,20,15,09,24
101,2024-06-20 15:09:25,3.64721,2024,06,20,15,09,25
101,2024-06-20 15:09:26,3.64665,2024,06,20,15,09,26
101,2024-06-20 15:09:27,3.646089,2024,06,20,15,09,27
101,2024-06-20 15:09:28,3.645521,2024,06,20,15,09,28
101,2024-06-20 15:09:29,3.644965,2024,06,20,15,09,29
101,2024-06-20 15:09:30,3.644405,2024,06,20,15,09,30
101,2024-06-20 15:09:31,3.643844,2024,06,20,15,09,31
101,2024-06-20 15:09:32,3.64328,2024,06,20,15,09,32
101,2024-06-20 15:09:33,3.642727,2024,06,20,15,09,33
101,2024-06-20 15:09:34,3.642168,2024,06,20,15,09,34
101,2024-06-20 15:09:35,3.641618,2024,06,20,15,09,35
101,2024-06-20 15:09:36,3.64106,2024,06,20,15,09,36
101,2024-06-20 15:09:37,3.640508,2024,06,20,15,09,37
101,2024-06-20 15:09:38,3.639957,2024,06,20,15,09,38
101,2024-06-20 15:09:39,3.639406,2024,06,20,15,09,39
101,2024-06-20 15:09:40,3.638857,2024,06,20,15,09,40
101,2024-06-20 15:09:41,3.638312,2024,06,20,15,09,41
101,2024-06-20 15:09:42,3.637768,2024,06,20,15,09,42
101,2024-06-20 15:09:43,3.637227,2024,06,20,15,09,43
101,2024-06-20 15:09:44,3.636691,2024,06,20,15,09,44
101,2024-06-20 15:09:45,3.636144,2024,06,20,15,09,45
101,2024-06-20 15:09:46,3.635608,2024,06,20,15,09,46
101,2024-06-20 15:09:47,3.635065,2024,06,20,15,09,47
101,2024-06-20 15:09:48,3.634524,2024,06,20,15,09,48
101,2024-06-20 15:09:49,3.633988,2024,06,20,15,09,49
101,2024-06-20 15:09:50,3.633445,2024,06,20,15,09,50
101,2024-06-20 15:09:51,3.632907,2024,06,20,15,09,51
101,2024-06-20 15:09:52,3.632371,2024,06,20,15,09,52
101,2024-06-20 15:09:53,3.631837,2024,06,20,15,09,53
101,2024-06-20 15:09:54,3.631306,2024,06,20,15,09,54
101,2024-06-20 15:09:55,3.63078,2024,06,20,15,09,55
101,2024-06-20 15:09:56,3.630257,2024,06,20,15,09,56
101,2024-06-20 15:09:57,3.629731,2024,06,20,15,09,57
101,2024-06-20 15:09:58,3.629204,2024,06,20,15,09,58
101,2024-06-20 15:09:59,3.628678,2024,06,20,15,09,59
101,2024-06-20 15:10:00,3.628151,2024,06,20,15,10,0
101,2024-06-20 15:10:01,3.627628,2024,06,20,15,10,1
101,2024-06-20 15:10:02,3.627111,2024,06,20,15,10,2
101,2024-06-20 15:10:03,3.626578,2024,06,20,15,10,3
101,2024-06-20 15:10:04,3.62606,2024,06,20,15,10,4
101,2024-06-20 15:10:05,3.625532,2024,06,20,15,10,5
101,2024-06-20 15:10:06,3.625013,2024,06,20,15,10,6
101,2024-06-20 15:10:07,3.624501,2024,06,20,15,10,7
101,2024-06-20 15:10:08,3.623979,2024,06,20,15,10,8
101,2024-06-20 15:10:09,3.623458,2024,06,20,15,10,9
101,2024-06-20 15:10:10,3.622949,2024,06,20,15,10,10
101,2024-06-20 15:10:11,3.62243,2024,06,20,15,10,11
101,2024-06-20 15:10:12,3.621922,2024,06,20,15,10,12
101,2024-06-20 15:10:13,3.621413,2024,06,20,15,10,13
101,2024-06-20 15:10:14,3.620901,2024,06,20,15,10,14
101,2024-06-20 15:10:15,3.620398,2024,06,20,15,10,15
101,2024-06-20 15:10:16,3.619886,2024,06,20,15,10,16
101,2024-06-20 15:10:17,3.619374,2024,06,20,15,10,17
101,2024-06-20 15:10:18,3.618872,2024,06,20,15,10,18
101,2024-06-20 15:10:19,3.618361,2024,06,20,15,10,19
101,2024-06-20 15:10:20,3.617862,2024,06,20,15,10,20
101,2024-06-20 15:10:21,3.617356,2024,06,20,15,10,21
101,2024-06-20 15:10:22,3.61686,2024,06,20,15,10,22
101,2024-06-20 15:10:23,3.616357,2024,06,20,15,10,23
